30163;1136;Praha 1-Nové Mìsto, Václavské námìstí 831/21, OD Krone
30164;1136;Praha 1-Nové Mìsto, Václavské námìstí 831/21, OD Krone (10588)
30165;1136;Praha 1-Nové Mìsto, Václavské námìstí 831/21, OD Krone (10588)
30166;1136;Praha 1-Nové Mìsto, Václavské námìstí 831/21, OD Krone (10588)
30167;1137;Praha 2-Nové Mìsto, Studnièkova 2028/7
30168;1137;Praha 2-Nové Mìsto, Studnièkova 2028/7
30169;1137;Praha 2-Nové Mìsto, Studnièkova 2028/7
30170;1145;Praha 4-Podolí, Na Høebenech II 1133/3, ÈT, budova Zpravodajství
30171;1145;Praha 4-Podolí, Na Høebenech II 1133/3, ÈT, budova Zpravodajství, indoor
30172;1136;Praha 1-Malá Strana, Pod Bruskou 132/2, Klárov
30173;1136;Praha 1-Malá Strana, U _elezné lávky 130/16, Klárov
30174;1136;Praha 1-Malá Strana, U _elezné lávky 130/16, Klárov
30175;1136;Praha 1-Malá Strana, U _elezné lávky 130/16, Klárov
30176;1136;Praha 1-Hradèany, Hradèanské nám. 56/16, Arcibiskupsk_ palác, +30159-60
30177;1136;Praha 1-Hradèany, Hradèanské nám. 56/16, Arcibiskupsk_ palác, +30159-60 (10588)
30178;1138;Praha 10-Vinohrady, Korunní 2456/98
30179;1138;Praha 10-Vinohrady, Korunní 2456/98 (10588)
30180;1138;Praha 3-Vinohrady, Vinohradská 102/96, Albert
30181;1138;Praha 3-Vinohrady, Vinohradská 102/96, Albert (10588)
30182;1153;Praha 5-Smíchov, Ostrovského 816/20 x Radlická
30183;1153;Praha 5-Smíchov, Ostrovského 816/20 x Radlická
30184;1153;Praha 5-Smíchov, Ostrovského 816/20 x Radlická
30185;1153;Praha 5-Smíchov, Ostrovského 816/20 x Radlická (10588)
30186;1153;Praha 5-Smíchov, Ostrovského 816/20 x Radlická (10588)
30187;1153;Praha 5-Smíchov, Ostrovského 816/20 x Radlická (10588)
30188;1138;Praha 1-Nové Mìsto, nábø. Ludvíka Svobody 1222/12, Min. dopravy ÈR
30189;1138;Praha 1-Nové Mìsto, nábø. Ludvíka Svobody 1222/12, Min. dopravy ÈR
30190;1138;Praha 1-Nové Mìsto, nábø. Ludvíka Svobody 1222/12, Min. dopravy ÈR
30191;1138;Praha 1-Nové Mìsto, nábø. Ludvíka Svobody 1222/12, Min. dopravy ÈR (10588)
30192;1138;Praha 1-Nové Mìsto, nábø. Ludvíka Svobody 1222/12, Min. dopravy ÈR (10588)
30193;1138;Praha 1-Nové Mìsto, nábø. Ludvíka Svobody 1222/12, Min. dopravy ÈR (10588)
30194;1137;Praha 1-Nové Mìsto, Køemencova 181/19
30195;1137;Praha 1-Nové Mìsto, Køemencova 181/19
30196;1137;Praha 1-Nové Mìsto, Køemencova 181/19
30197;1137;Praha 1-Nové Mìsto, Lazarská 15/7, Min. financí
30198;1137;Praha 1-Nové Mìsto, Lazarská 15/7, Min. financí
30199;1137;Praha 1-Nové Mìsto, Lazarská 15/7, Min. financí
30200;1138;Praha 1-Nové Mìsto, Washingtonova 1567/25 x Opletalova
30201;1138;Praha 1-Nové Mìsto, Washingtonova 1567/25 x Opletalova
30202;1138;Praha 1-Nové Mìsto, Washingtonova 1567/25 x Opletalova
30203;1138;Praha 1-Nové Mìsto, Washingtonova 1567/25 x Opletalova (10588)
30204;1138;Praha 1-Nové Mìsto, Washingtonova 1567/25 x Opletalova (10588)
30205;1138;Praha 1-Nové Mìsto, Washingtonova 1567/25 x Opletalova (10588)
30206;1144;Praha 10-Vr_ovice, Moskevská 696/70
30207;1144;Praha 10-Vr_ovice, Moskevská 696/70
30208;1144;Praha 10-Vr_ovice, Moskevská 696/70
30209;1144;Praha 10-Vr_ovice, Moskevská 696/70 (10588)
30210;1144;Praha 10-Vr_ovice, Moskevská 696/70 (10588)
30211;1144;Praha 10-Vr_ovice, Moskevská 696/70 (10588)
30212;1145;Praha 4-Nusle, V Zálomu 1268/5
30213;1145;Praha 4-Nusle, V Zálomu 1268/5
30214;1145;Praha 4-Nusle, V Zálomu 1268/5 (10588)
30215;1145;Praha 4-Nusle, V Zálomu 1268/5 (10588)
30216;1145;Praha 4-Krè, Budìjovická 1667/64, DBK, indoor
30217;1136;Praha 1-Malá Strana, Malostranské nám. 259/12, prùchod do ul. Tr_i_tì
30218;1136;Praha 1-Malá Strana, Malostranské nám. 259/12, prùchod do ul. Tr_i_tì
30219;1138;Praha 2-Vinohrady, Korunní 1209/76
30220;1138;Praha 2-Vinohrady, Korunní 1209/76 (10588)
30221;1136;Praha 1-Nové Mìsto, Senová_né nám. 977/24 x Jeruzalémská 977/1
30222;1136;Praha 1-Nové Mìsto, Senová_né nám. 977/24 x Jeruzalémská 977/1
30223;1136;Praha 1-Nové Mìsto, Senová_né nám. 977/24 x Jeruzalémská 977/1
30224;1154;Praha 5-Smíchov, Nádra_ní 762/32, Factory Pro, komín
30225;1154;Praha 5-Smíchov, Nádra_ní 762/32, Factory Pro, komín
30226;1154;Praha 5-Smíchov, Nádra_ní 762/32, Factory Pro, komín
30227;1145;Praha 4-Michle, Pøímìtická 1184/10 x Je_etická
30228;1145;Praha 4-Michle, Pøímìtická 1184/10 x Je_etická
30229;1145;Praha 4-Michle, Pøímìtická 1184/10 x Je_etická (10588)
30230;1145;Praha 4-Michle, Pøímìtická 1184/10 x Je_etická (10588)
30231;1144;Praha 4-Nusle, Na Jezerce 676/55 x Nad Nuslemi
30232;1144;Praha 4-Nusle, Na Jezerce 676/55 x Nad Nuslemi
30233;1144;Praha 4-Nusle, Na Jezerce 676/55 x Nad Nuslemi
30234;1144;Praha 4-Nusle, Na Jezerce 676/55 x Nad Nuslemi (10588)
30235;1144;Praha 4-Nusle, Na Jezerce 676/55 x Nad Nuslemi (10588)
30236;1144;Praha 4-Nusle, Na Jezerce 676/55 x Nad Nuslemi (10588)
30237;1138;Praha 4-Nusle, Køesomyslova 593/12, Èeská po_ta
30238;1138;Praha 4-Nusle, Køesomyslova 593/12, Èeská po_ta
30239;1138;Praha 4-Nusle, Køesomyslova 593/12, Èeská po_ta
30240;1138;Praha 4-Nusle, Køesomyslova 593/12, Èeská po_ta (10588)
30241;1138;Praha 4-Nusle, Køesomyslova 593/12, Èeská po_ta (10588)
30242;1138;Praha 4-Nusle, Køesomyslova 593/12, Èeská po_ta (10588)
30243;1136;Praha 1-Staré Mìsto, _tupartská 600/2
30244;1136;Praha 1-Staré Mìsto, _tupartská 600/2
30245;1136;Praha 1-Staré Mìsto, _tupartská 600/2
30246;1136;Praha 1-Staré Mìsto, _tupartská 600/2 (10588)
30247;1136;Praha 1-Staré Mìsto, _tupartská 600/2 (10588)
30248;1136;Praha 1-Staré Mìsto, _tupartská 600/2 (10588)
30249;3131;Praha 7-Bubeneè, U Akademie 373/7 x Malíøská
30250;1137;Praha 1-Staré Mìsto, Národní 961/25, palác Metro
30251;1137;Praha 1-Staré Mìsto, Národní 961/25, palác Metro
30252;1137;Praha 1-Staré Mìsto, Národní 961/25, palác Metro
30253;1137;Praha 1-Staré Mìsto, Národní 961/25, palác Metro (10588)
30254;1137;Praha 1-Staré Mìsto, Národní 961/25, palác Metro (10588)
30255;1137;Praha 1-Staré Mìsto, Národní 961/25, palác Metro (10588)
30256;1138;Praha 7-Hole_ovice, Bubenské nábø. 861/9
30257;1138;Praha 7-Hole_ovice, Bubenské nábø. 861/9
30258;1138;Praha 7-Hole_ovice, Bubenské nábø. 861/9
30259;1138;Praha 7-Hole_ovice, Bubenské nábø. 861/9 (10588)
30260;1138;Praha 7-Hole_ovice, Bubenské nábø. 861/9 (10588)
30261;1138;Praha 7-Hole_ovice, Bubenské nábø. 861/9 (10588)
30262;1145;Praha 4-Michle, Vyskoèilova 1442/1b, budova O2, indoor (10613)
30263;1145;Praha 4-Michle, Vyskoèilova 1442/1b, budova O2, indoor (10613)
30264;1136;Praha 1-Staré Mìsto, námìstí Republiky 1081/7
30265;1136;Praha 1-Staré Mìsto, námìstí Republiky 1081/7
30266;1136;Praha 1-Staré Mìsto, námìstí Republiky 1081/7
30267;1136;Praha 1-Staré Mìsto, námìstí Republiky 1081/7 (10588)
30268;1136;Praha 1-Staré Mìsto, námìstí Republiky 1081/7 (10588)
30269;1136;Praha 1-Staré Mìsto, námìstí Republiky 1081/7 (10588)
30270;1144;Praha 10-Vr_ovice, U Slávie 1527/68b, Tesco Eden, indoor (10588)
30271;1146;Praha 10-Hostivaø, _tìrboholská 571/79, Barvy Laky
30272;1146;Praha 10-Hostivaø, _tìrboholská 571/79, Barvy Laky
30273;1146;Praha 10-Hostivaø, _tìrboholská 571/79, Barvy Laky
30274;1146;Praha 10-Hostivaø, _tìrboholská 571/79, Barvy Laky (10588)
30275;1146;Praha 10-Hostivaø, _tìrboholská 571/79, Barvy Laky (10588)
30276;1146;Praha 10-Hostivaø, _tìrboholská 571/79, Barvy Laky (10588)
