15.094,13.17,11.485,12.356,12.393,3.4846,-0.37306,0.2736,12.359,0.074854,1.6846,0.35014
31.49,13.399,11.485,12.407,12.421,2.6715,-0.085378,0.39758,12.413,0.15807,1.9143,0.52131
32.906,13.399,11.498,12.535,12.589,2.7634,-0.46203,0.39499,12.542,0.15602,1.901,0.49419
23.764,13.332,11.577,12.549,12.55,2.9473,-0.1061,0.32889,12.553,0.10817,1.7548,0.39998
21.25,13.332,11.474,12.433,12.415,3.4266,0.084709,0.32992,12.437,0.10885,1.8579,0.39251
17.794,13.217,11.474,12.347,12.345,3.6439,0.018893,0.2949,12.351,0.086965,1.7424,0.3493
21.912,13.203,11.346,12.346,12.354,3.1567,-0.17631,0.32815,12.35,0.10768,1.8568,0.38703
26.256,13.106,11.346,12.189,12.156,2.7126,0.29868,0.33158,12.194,0.10995,1.7602,0.47817
16.442,12.586,11.192,11.937,11.945,2.7595,-0.099931,0.25788,11.94,0.066502,1.3933,0.35198
17.972,12.382,11.192,11.816,11.822,2.5186,-0.089068,0.24061,11.818,0.057893,1.1896,0.34401
34.786,12.822,10.107,11.793,11.793,5.2579,-0.57528,0.37674,11.799,0.14194,2.7146,0.44491
39.66,12.822,10.107,11.735,11.724,4.4919,-0.27153,0.39151,11.742,0.15328,2.7146,0.43957
19.4,12.639,10.622,11.716,11.707,2.971,0.085824,0.35815,11.722,0.12827,2.0177,0.44848
19.806,12.73,10.622,11.718,11.694,2.8756,0.31333,0.38651,11.724,0.14939,2.109,0.50411
27.179,12.767,10.847,11.694,11.634,2.8243,0.44667,0.38816,11.7,0.15067,1.9202,0.56183
34.537,12.796,10.847,11.849,11.878,2.5373,0.022549,0.41599,11.857,0.17304,1.9493,0.57714
43.356,12.796,9.9057,11.76,11.764,4.4134,-0.45897,0.4454,11.768,0.19838,2.8906,0.49401
34.276,13.385,9.9057,11.694,11.657,4.4367,0.099015,0.47423,11.703,0.22489,3.4795,0.521
31.32,13.385,10.165,11.787,11.782,4.1281,0.13645,0.44102,11.795,0.1945,3.2198,0.53787
23.392,12.594,10.165,11.676,11.68,4.7725,-0.43097,0.32803,11.68,0.1076,2.4288,0.37667
22.861,12.313,10.747,11.664,11.652,3.5876,-0.13153,0.26816,11.667,0.071907,1.5661,0.32342
20.7,12.313,10.747,11.634,11.65,3.7664,-0.33199,0.25697,11.637,0.066032,1.5661,0.3071
18.091,12.288,11.077,11.635,11.641,3.1295,-0.14119,0.21154,11.637,0.044748,1.2106,0.26778
23.37,12.404,10.895,11.679,11.682,3.3126,-0.020047,0.25743,11.681,0.06627,1.5089,0.33677
22.617,12.585,10.877,11.683,11.697,3.0217,0.022257,0.30821,11.687,0.094995,1.7077,0.40096
19.816,12.746,10.877,11.774,11.775,3.2992,0.0090768,0.3119,11.778,0.09728,1.869,0.37366
22.93,12.746,11.027,11.867,11.864,3.3059,0.065922,0.30434,11.871,0.092626,1.7191,0.35392
30.583,12.983,11.004,11.904,11.88,2.8126,0.20643,0.3994,11.91,0.15952,1.9793,0.48756
29.145,12.983,10.991,11.861,11.856,2.6479,0.14064,0.4203,11.869,0.17665,1.9918,0.57625
32.073,12.781,10.991,11.817,11.832,2.345,-0.039345,0.3837,11.823,0.14722,1.7902,0.59862
35.065,12.781,11.02,11.834,11.857,2.4806,0.082799,0.36504,11.84,0.13326,1.7617,0.54173
23.304,12.681,10.823,11.805,11.842,3.0892,-0.38888,0.33237,11.809,0.11047,1.858,0.44226
34.343,12.793,10.823,11.836,11.872,2.8361,-0.28427,0.37491,11.842,0.14056,1.9707,0.53047
33.399,12.86,10.943,11.892,11.921,2.4686,-0.032374,0.39953,11.898,0.15963,1.9165,0.6127
31.371,12.86,10.811,11.911,11.915,2.9246,0.016929,0.38557,11.918,0.14866,2.0481,0.48458
32.971,12.816,10.811,11.929,11.93,2.8717,-0.022526,0.36956,11.935,0.13657,2.0044,0.44877
24.207,12.766,11.085,11.927,11.933,2.5917,0.064722,0.33769,11.932,0.11403,1.6807,0.46135
25.398,12.766,10.789,11.867,11.866,2.9103,-0.16253,0.36055,11.872,0.12999,1.9771,0.49465
28.983,13.031,10.789,11.835,11.827,3.2858,-0.0023968,0.38594,11.841,0.14895,2.2417,0.48819
24.39,13.039,10.895,11.927,11.899,3.9199,0.26763,0.3602,11.933,0.12975,2.1435,0.39291
66.891,14.41,11.22,12.368,12.251,2.9515,0.58087,0.63374,12.384,0.40163,3.1901,0.98494
38.651,14.41,11.241,12.74,12.754,3.8232,0.02015,0.52568,12.751,0.27634,3.1693,0.61846
47.777,13.934,11.139,12.476,12.49,3.6854,0.19672,0.45874,12.484,0.21044,2.7957,0.6059
26.422,12.994,11.139,12.128,12.116,2.3815,-0.059294,0.36677,12.134,0.13452,1.855,0.58342
44.59,13.394,11.406,12.194,12.166,2.5134,0.4413,0.43963,12.202,0.19327,1.9883,0.66681
47.328,13.686,11.449,12.607,12.647,2.3502,-0.18316,0.50951,12.617,0.2596,2.2363,0.73716
557.84,18.955,6.5337,12.102,11.844,1.762,0.19715,3.4212,12.574,11.705,12.421,6.0588
608.38,20.642,6.5337,11.83,10.855,1.8627,0.43651,3.8037,12.425,14.468,14.108,7.1169
562.57,20.642,7.0236,12.047,11.26,2.0059,0.45058,3.6816,12.595,13.554,13.618,6.3729
571.16,20.204,7.2573,12.579,11.777,1.7607,0.32256,3.6165,13.087,13.079,12.947,6.5816
688.35,20.699,6.3566,12.601,11.253,1.6535,0.27894,4.215,13.284,17.767,14.343,7.7229
743.86,20.789,6.1227,12.448,11.462,1.5371,0.2069,4.5486,13.25,20.69,14.667,8.9667
710.16,21.779,6.1227,12.718,12.015,1.812,0.2531,4.3385,13.435,18.822,15.656,7.875
677.28,21.779,6.7651,12.813,11.566,2.0656,0.47803,4.195,13.479,17.598,15.014,6.691
583.14,21.608,7.2474,12.559,11.469,2.191,0.56154,3.7661,13.11,14.184,14.361,5.8336
600.63,20.104,6.8063,12.501,11.649,1.8892,0.38129,3.6807,13.03,13.548,13.298,6.2982
662.35,20.315,6.237,12.9,12.063,1.7776,0.21395,3.9872,13.5,15.898,14.078,7.0134
667.66,20.315,6.0689,13.119,13.026,1.6852,0.057601,4.1246,13.75,17.012,14.246,7.6347
655.59,20.677,6.0689,12.872,12.301,1.6497,0.15512,4.1199,13.513,16.973,14.608,7.7347
643.3,20.677,7.0437,12.595,12.106,1.8038,0.28744,3.9193,13.188,15.361,13.633,7.3028
558.1,19.636,7.2187,12.34,12.03,1.9253,0.33094,3.3908,12.795,11.498,12.417,5.8784
523.9,18.762,7.2731,12.124,11.88,1.8282,0.31016,3.2319,12.546,10.445,11.489,5.7952
84.364,16.307,10.051,12.145,11.902,5.7382,1.5529,1.1046,12.195,1.2201,6.2556,0.90311
30.178,13.289,10.903,11.916,11.934,3.6377,0.12684,0.40522,11.923,0.1642,2.3858,0.49217
21.664,12.887,10.962,11.946,11.946,4.7147,-0.26074,0.28753,11.95,0.082675,1.9258,0.27572
28.035,13.4,10.962,11.986,11.938,4.3854,0.63464,0.39126,11.992,0.15309,2.4386,0.34702
27.229,13.4,11.077,12.004,11.939,3.8838,0.76084,0.38823,12.01,0.15072,2.323,0.49804
25.582,12.934,11,11.999,11.952,3.0719,0.30958,0.33705,12.004,0.1136,1.934,0.46107
28.547,12.934,11,12.012,12.009,3.5426,-0.075641,0.31859,12.016,0.1015,1.934,0.38278
20.989,12.733,11.047,12.03,12.04,2.9603,-0.3396,0.31841,12.034,0.10138,1.6857,0.41501
25.908,12.733,11.047,12.007,12.025,2.7432,-0.10478,0.31125,12.011,0.096876,1.6857,0.48626
15.386,12.426,11.371,11.952,11.953,2.3112,-0.053138,0.21712,11.954,0.047139,1.0553,0.32702
24.962,12.514,11.024,11.908,11.911,3.1094,-0.34217,0.2733,11.911,0.074692,1.4902,0.36014
34.868,13.378,11.024,11.998,12.005,3.7205,0.61302,0.41834,12.006,0.17501,2.3542,0.53683
28.147,13.406,11.282,12.243,12.198,2.4362,0.21205,0.47524,12.252,0.22585,2.1247,0.68037
474.42,19.424,6.7204,11.336,10.235,2.4316,0.67967,3.2213,11.783,10.377,12.704,5.4
668.49,20.345,6.058,11.752,10.482,1.8655,0.48251,4.0806,12.438,16.651,14.287,7.3784
704.89,20.345,6.058,12.388,11.186,1.6996,0.31467,4.2566,13.096,18.119,14.287,7.7931
655.77,20.296,6.8514,12.517,11.659,1.7092,0.27125,3.9154,13.113,15.331,13.445,7.5795
655.6,21.667,6.7902,12.297,11.621,1.8086,0.34497,3.8692,12.889,14.971,14.877,7.0887
685.18,21.918,6.7902,12.64,11.885,1.8474,0.35874,4.1094,13.289,16.887,15.127,7.1984
637.31,21.918,6.5408,12.732,12.564,1.988,0.292,3.8178,13.29,14.576,15.377,6.4143
610.43,21.247,6.5408,12.38,11.917,1.983,0.36872,3.7694,12.939,14.209,14.706,6.5731
600.54,21.247,6.7048,12.311,11.82,1.9744,0.40364,3.7239,12.859,13.867,14.542,6.6357
534.33,19.597,7.3231,12.402,12.35,1.8699,0.17559,3.3165,12.836,10.999,12.274,5.8503
501.33,18.382,7.4161,12.412,12.778,1.6841,0.049062,3.1701,12.809,10.05,10.966,6.012
518.6,19.388,7.6855,12.36,12.286,1.872,0.28142,3.2542,12.779,10.59,11.702,5.8287
483.9,19.388,7.6855,12.352,12.237,2.1228,0.38031,3.0269,12.716,9.1623,11.702,4.8606
401.63,18.705,7.5507,12.325,12.257,2.1732,0.35416,2.6543,12.607,7.0454,11.154,4.4125
495.54,21.194,6.7237,12.553,11.878,1.9106,0.40508,3.868,13.134,14.961,14.471,7.0448
584.22,18.923,7.4102,12.558,11.915,1.7106,0.35121,3.5382,13.045,12.519,11.513,6.5954
557.15,21.332,7.6806,12.735,11.79,2.1105,0.53106,3.5765,13.225,12.791,13.651,6.2312
492.74,21.332,6.6223,13.267,12.722,1.9493,0.29702,3.9563,13.842,15.652,14.71,6.4045
430.98,20.989,6.6223,13.527,13.48,2.2668,0.060816,3.3863,13.943,11.467,14.366,5.4007
404.14,20.241,7.6307,12.786,12.85,2.15,0.18876,3.1526,13.168,9.9392,12.61,5.0867
448.1,20.241,7.6307,12.282,11.576,2.2368,0.51369,3.3041,12.717,10.917,12.61,5.2211
396.18,19.47,7.7956,12.651,11.876,2.1744,0.47278,2.78,12.952,7.7285,11.674,4.2407
495.85,20.756,8.6382,13.525,12.524,2.0398,0.4068,3.0725,13.869,9.4404,12.118,5.2142
419.13,21.069,6.4805,13.367,12.614,2.1987,0.37675,3.4541,13.805,11.931,14.589,5.326
449.27,21.965,7.2817,13.047,12.421,1.9709,0.44063,4.0217,13.65,16.174,14.683,6.6561
445.5,20.737,7.7747,13.226,12.729,1.788,0.33652,3.9711,13.807,15.769,12.963,7.1542
410.39,20.714,6.1987,12.801,12.22,2.1926,0.43566,3.7204,13.329,13.841,14.515,5.9903
476.97,20.276,6.1987,12.557,12.22,2.4537,0.25362,3.0842,12.929,9.5122,14.077,4.9794
451.06,18.349,8.8232,13.055,12.688,1.762,0.1667,2.6523,13.321,7.0346,9.5253,4.7049
419.52,18.488,8.7143,12.964,12.568,1.8849,0.27975,2.7434,13.25,7.526,9.7733,4.6555
364.33,18.597,8.7143,12.765,12.406,2.1563,0.38778,2.5627,13.019,6.5676,9.8826,4.1746
298.42,21.044,8.9079,12.635,12.209,3.477,0.87531,2.6251,12.904,6.8913,12.136,3.3782
352.28,21.044,8.2568,12.473,12.112,3.2629,0.78148,2.7564,12.773,7.5977,12.788,3.368
329.11,18.365,8.2568,12.139,11.888,2.4248,0.45904,2.3493,12.363,5.519,10.108,3.6464
298.58,19.104,8.4381,12.299,11.945,2.819,0.56944,2.3229,12.516,5.3957,10.666,3.4452
356.35,19.104,8.4381,12.591,11.979,2.5076,0.62196,2.5008,12.836,6.254,10.666,3.5925
319.54,17.954,8.188,12.372,11.97,2.2313,0.44016,2.4807,12.617,6.1538,9.7657,3.976
370,18.264,8.188,12.416,12.176,2.309,0.32386,2.4179,12.648,5.8463,10.076,3.8
477.21,20.993,7.9804,12.79,12.299,2.4545,0.5331,3.1453,13.17,9.8932,13.013,4.5341
372.92,22.059,7.9804,13.225,12.681,2.6638,0.62255,3.1941,13.604,10.202,14.079,5.023
477.11,20.567,7.8056,12.519,12.438,2.492,0.35478,2.9883,12.87,8.9302,12.762,4.7058
436.01,18.939,6.9584,12.271,12.495,2.2796,0.17732,2.8325,12.593,8.0232,11.98,4.5672
413.04,18.182,6.9584,12.452,12.505,2.248,0.18941,2.6564,12.731,7.0566,11.223,3.9347
366.09,18.584,8.17,12.433,12.04,2.3443,0.42697,2.5452,12.69,6.4779,10.414,3.8115
342.3,18.584,8.17,12.205,12.177,2.6311,0.39582,2.402,12.438,5.7696,10.414,3.7393
317.56,18.322,8.2735,12.421,12.325,2.3139,0.34217,2.2983,12.631,5.2824,10.049,3.6597
335.77,18.322,8.4383,13.047,13.036,2.2657,0.14866,2.3858,13.263,5.692,9.8838,3.7777
306.38,20.68,8.4383,12.938,12.89,3.4895,0.63952,2.4128,13.16,5.8214,12.242,3.0188
279.14,20.68,8.6957,12.329,12.084,5.3651,1.2117,2.1459,12.514,4.605,11.984,2.5616
277.38,16.771,7.9175,11.785,11.598,2.655,0.41429,2.0631,11.963,4.2564,8.8539,2.6408
309.28,16.575,7.9175,11.855,11.541,2.2851,0.31676,2.163,12.05,4.6787,8.6572,3.1147
289.42,16.575,8.7863,12.116,12.096,2.1097,0.083869,1.9165,12.266,3.673,7.7885,3.0928
308.21,16.571,8.272,12.033,12.071,1.9337,0.11354,2.1573,12.224,4.6537,8.2992,3.7817
382.96,17.472,8.272,12.051,11.89,1.8465,0.28345,2.4522,12.297,6.0135,9.2001,4.5674
284.14,17.472,8.4291,12.02,11.601,2.0287,0.317,2.27,12.231,5.1531,9.0429,3.735
275.76,16.316,8.4291,12.139,12.027,2.2171,0.19745,1.8804,12.283,3.5359,7.8867,2.8168
254.23,16.395,9.3913,12.45,12.458,2.219,0.17746,1.7403,12.57,3.0287,7.0039,2.4043
323.59,20.245,7.3769,12.768,12.608,3.3886,0.39553,2.3879,12.989,5.7022,12.868,3.0693
511.98,20.909,7.1924,12.68,12.48,2.5516,0.4398,3.3912,13.124,11.5,13.716,4.929
553.36,20.909,7.1924,12.517,12.32,2.4507,0.41802,3.3504,12.956,11.225,13.716,5.2488
453.8,18.804,7.8305,13.097,12.564,2.2051,0.15128,2.8045,13.393,7.8653,10.973,3.8521
395.22,18.804,8.6645,13.257,12.913,2.1879,0.28163,2.5724,13.503,6.617,10.139,3.5573
356.16,18.229,9.0656,12.778,12.804,1.9971,0.22173,2.2171,12.968,4.9154,9.163,3.9223
409.04,19.236,8.4869,12.807,12.579,2.2077,0.3324,2.5046,13.048,6.2728,10.749,4.1712
370.42,19.635,8.4869,12.675,11.852,2.5852,0.66476,2.6428,12.946,6.9846,11.148,3.4578
403.43,19.702,8.7043,12.87,11.482,2.2014,0.66955,2.8346,13.178,8.0349,10.997,4.4553
542.63,20.034,7.7382,13.351,12.557,1.6743,0.21833,3.4516,13.789,11.913,12.296,6.5435
495,20.034,7.3145,12.93,12.568,2.0539,0.30747,3.3877,13.365,11.477,12.719,5.8251
425.93,19.94,7.3145,12.652,12.644,2.2149,0.16823,2.8964,12.978,8.389,12.626,4.4231
406.96,19.681,8.2459,12.855,12.51,2.1342,0.35828,2.7406,13.143,7.5109,11.435,4.7273
350.86,19.681,9.7559,12.886,12.224,2.4207,0.66719,2.4189,13.11,5.851,9.9247,4.0097
234.04,17.545,9.9291,12.672,12.489,2.8109,0.59282,1.7235,12.788,2.9705,7.616,2.5697
117.61,15.956,9.9217,12.672,12.454,2.7693,0.38525,1.2427,12.732,1.5443,6.0344,1.7243
85.117,15.31,9.9217,12.318,12.27,3.482,0.35853,0.96,12.355,0.92161,5.3879,1.2356
38.846,14.204,11.154,12.485,12.464,3.0818,0.14679,0.5672,12.498,0.32171,3.0495,0.71235
26.334,13.307,11.695,12.513,12.479,2.774,0.31734,0.32246,12.517,0.10398,1.6115,0.40528
20.069,13.169,11.619,12.404,12.427,3.2619,-0.065763,0.26042,12.407,0.06782,1.5497,0.3278
24.161,13.4,11.619,12.432,12.431,3.5161,0.46354,0.31689,12.436,0.10042,1.7811,0.38309
39.335,13.954,11.471,12.566,12.541,3.4124,0.38126,0.45009,12.574,0.20258,2.4826,0.50411
38.442,13.954,11.471,12.577,12.566,3.235,0.28037,0.45911,12.585,0.21078,2.4826,0.49622
24.559,13.434,11.847,12.564,12.57,3.2912,0.09787,0.31034,12.567,0.096313,1.5877,0.35878
23.688,13.281,11.91,12.611,12.594,3.0108,-0.082838,0.2696,12.614,0.072685,1.3718,0.32469
66.113,13.236,10.623,12.396,12.515,3.604,-0.99398,0.54423,12.408,0.29618,2.6136,0.7449
48.935,13.194,10.623,12.22,12.283,3.8319,-0.70799,0.47921,12.229,0.22964,2.5719,0.51998
29.694,13.202,11.472,12.344,12.322,2.8387,0.18171,0.3657,12.35,0.13373,1.7302,0.42244
27.963,13.202,11.472,12.341,12.314,3.009,0.16186,0.35171,12.346,0.1237,1.7302,0.42755
16.57,12.935,11.755,12.332,12.333,2.4354,0.094628,0.24285,12.335,0.058975,1.1799,0.39125
17.537,12.991,11.781,12.374,12.387,2.2891,0.012202,0.2686,12.377,0.072145,1.21,0.39209
15.813,12.991,11.692,12.382,12.387,2.7555,-0.11389,0.24854,12.385,0.061774,1.2991,0.34264
12.644,12.987,11.692,12.466,12.475,3.381,-0.35658,0.21183,12.468,0.044872,1.2944,0.26002
12.5,12.953,11.939,12.498,12.509,2.553,-0.16009,0.2039,12.5,0.041575,1.0138,0.27532
20.552,13.052,11.939,12.42,12.414,2.3866,0.16436,0.23898,12.423,0.057113,1.1127,0.35228
18.189,13.052,11.509,12.396,12.401,3.0736,-0.021404,0.27132,12.399,0.073614,1.5432,0.34984
12.718,13.132,11.509,12.427,12.436,3.7646,-0.15789,0.25543,12.43,0.065243,1.623,0.29445
13.656,13.132,11.889,12.48,12.475,2.91,0.13138,0.21562,12.482,0.046492,1.2424,0.2983
15.725,13.023,11.842,12.479,12.472,2.8251,-0.1437,0.22642,12.481,0.051267,1.1809,0.32143
17.555,13.269,11.589,12.461,12.478,3.519,-0.22512,0.27535,12.464,0.075818,1.6805,0.35189
20.394,13.269,11.589,12.508,12.529,3.876,-0.36112,0.27505,12.511,0.07565,1.6805,0.31853
32.887,13.911,11.16,12.496,12.531,4.0691,-0.049381,0.44173,12.504,0.19512,2.7509,0.50478
33.5,13.911,11.16,12.456,12.434,3.6453,0.10974,0.46233,12.464,0.21375,2.7509,0.54111
31.18,13.687,11.447,12.438,12.438,3.5302,-0.10213,0.36255,12.443,0.13145,2.2405,0.44303
36.365,13.687,11.447,12.447,12.482,3.3658,0.065413,0.42629,12.454,0.18173,2.2405,0.51345
40.674,13.666,11.348,12.515,12.56,3.8661,-0.18955,0.40843,12.522,0.16682,2.3183,0.41513
30.385,13.454,11.348,12.534,12.515,3.2137,0.050665,0.39236,12.54,0.15395,2.1064,0.48803
40.393,13.497,11.179,12.506,12.502,2.9924,-0.14165,0.4472,12.514,0.19999,2.3182,0.63205
45.073,13.497,11.179,12.469,12.499,3.4073,-0.29829,0.40448,12.476,0.16361,2.3182,0.54795
32.816,13.19,11.823,12.459,12.478,2.2907,0.0169,0.29586,12.463,0.087533,1.3671,0.41293
25.012,13.707,11.882,12.508,12.502,4.7035,0.68872,0.28975,12.511,0.083954,1.8242,0.38087
19.821,13.707,12.044,12.529,12.488,5.2104,1.1643,0.26962,12.532,0.072693,1.6623,0.35327
44.667,14.3,11.154,12.605,12.546,5.6811,0.7023,0.47094,12.614,0.22178,3.1459,0.42593
50.547,14.3,11.154,12.646,12.564,3.1926,0.39931,0.58101,12.659,0.33757,3.1459,0.76387
36.664,14.037,11.656,12.622,12.538,2.7536,0.33826,0.46397,12.631,0.21527,2.3812,0.70468
22.437,13.607,11.656,12.606,12.573,3.8438,0.25748,0.31393,12.61,0.098553,1.9503,0.34306
50.799,14.969,11.242,12.64,12.562,5.448,1.0501,0.62387,12.655,0.38921,3.7264,0.57349
57.708,14.969,11.242,12.638,12.581,5.3562,0.96536,0.6277,12.654,0.39401,3.7264,0.60022
23.993,13.801,11.538,12.54,12.54,4.7867,0.33659,0.34204,12.544,0.11699,2.2626,0.38229
22.69,13.801,11.538,12.483,12.465,4.908,0.66327,0.34461,12.488,0.11876,2.2626,0.40848
