12.229,10.2,9.1674,9.7318,9.726,2.7095,0.0041134,0.1866,9.7336,0.034818,1.0323,0.25749,1
21.147,10.345,8.9286,9.7263,9.7276,3.1367,-0.2827,0.24867,9.7294,0.061837,1.4163,0.34189,1
35.05,11.127,8.9286,9.7902,9.7861,3.9069,0.65702,0.39766,9.7983,0.15814,2.1984,0.54926,1
33.731,11.127,8.8772,9.8737,9.8719,2.7549,0.17898,0.44405,9.8837,0.19718,2.2497,0.63068,1
431.85,17.081,5.2376,9.6846,9.2405,2.3323,0.46608,2.8644,10.098,8.2047,11.844,4.249,2
596.44,17.081,4.324,9.816,9.2605,1.7845,0.30168,3.5882,10.449,12.875,12.757,6.5801,2
596.01,18.008,4.324,9.901,9.3917,1.8556,0.28638,3.6373,10.546,13.23,13.684,6.4848,2
558.07,18.008,4.4572,9.8839,9.5994,1.9229,0.25306,3.413,10.454,11.649,13.551,6.1511,2
568.06,18.104,4.8014,9.7982,9.5994,1.8683,0.26739,3.4088,10.372,11.62,13.302,6.1663,2
565.74,18.104,4.6651,9.825,9.4005,1.8971,0.30395,3.4617,10.415,11.984,13.439,6.0856,2
531.12,16.807,4.6651,9.8997,9.9495,1.8473,0.151,3.2121,10.406,10.317,12.142,5.829,2
513.28,17.77,4.8682,9.8375,9.8753,2.0492,0.2818,3.1659,10.333,10.023,12.902,5.419,2
491.71,17.77,4.8682,9.8448,9.6538,2.0838,0.28863,3.0544,10.306,9.3292,12.902,5.1794,2
443.78,15.171,5.403,9.8677,9.981,1.8237,0.061086,2.7739,10.249,7.6946,9.7682,4.9161,2
420.49,15.33,5.403,9.8625,10.152,1.8811,0.070305,2.6986,10.224,7.2825,9.9274,4.4999,2
425.3,15.9,5.865,9.8564,9.925,1.8961,0.21511,2.7353,10.227,7.4818,10.035,4.6996,2
402.82,15.9,5.9793,9.8215,9.7646,2.0023,0.22726,2.5284,10.14,6.3928,9.9209,4.4059,2
345.22,15.46,6.2678,9.9299,9.8706,2.0689,0.23508,2.263,10.184,5.1211,9.1918,3.7524,2
407.08,16.733,4.729,9.6252,8.5344,1.9,0.51509,3.2811,10.167,10.765,12.004,5.7079,3
487.75,15.104,5.6763,9.559,8.8626,1.7441,0.44256,2.9756,10.01,8.8542,9.4279,5.4629,3
460.86,15.96,5.9723,9.6173,8.8648,1.921,0.50142,2.9024,10.044,8.4239,9.9878,5.4448,3
434.07,15.96,4.5854,10.024,9.5742,1.7483,0.24198,3.2615,10.54,10.637,11.375,5.8304,3
359,15.607,4.5854,10.183,9.9357,2.04,0.092168,2.8813,10.581,8.302,11.022,4.5878,3
347.33,15.82,5.2528,9.7449,9.2423,2.2797,0.43089,2.6927,10.109,7.2508,10.568,4.3549,3
398.08,15.82,5.2528,9.6233,8.9923,2.2001,0.47651,2.7984,10.02,7.8308,10.568,4.6387,3
323.7,14.404,5.5491,9.7416,9.1025,1.9411,0.31349,2.1852,9.9827,4.7752,8.8547,3.7821,3
343.66,13.891,6.0839,9.809,9.3791,1.7444,0.21273,2.1415,10.039,4.5862,7.8069,3.8558,3
353.73,15.816,5.5728,9.8984,9.1273,2.169,0.44443,2.6447,10.244,6.9944,10.243,4.2402,2
379.89,16.616,5.1161,9.9309,9.4241,1.7127,0.29335,3.3101,10.466,10.957,11.5,6.2198,3
375.84,17.209,5.2462,10.102,9.9048,1.8884,0.29465,3.2961,10.624,10.864,11.963,6.084,3
336.99,17.209,5.0173,9.7873,9.3621,2.2895,0.46329,2.9833,10.23,8.9001,12.192,4.734,3
407.4,15.261,5.0173,9.6953,9.4312,1.9905,0.27273,2.5724,10.029,6.6172,10.244,4.2631,3
386.28,14.318,6.2191,9.8811,9.5291,1.7841,0.16642,2.2444,10.132,5.0374,8.0991,3.8702,2
387.62,14.416,6.2565,9.9448,9.2179,1.7119,0.26849,2.4446,10.24,5.9762,8.1592,4.4891,2
347.61,14.416,6.2565,9.8528,9.497,1.833,0.20384,2.2866,10.114,5.2286,8.1592,3.927,2
293.46,14.666,6.3507,9.6406,9.4808,2.1503,0.32561,2.0812,9.8618,4.3314,8.3156,3.2812,2
322.68,14.666,5.9367,9.5187,9.2334,2.3393,0.54099,2.3052,9.7927,5.3138,8.7297,3.3292,2
337.75,14.645,5.9367,9.6734,9.2222,1.9261,0.33217,2.2923,9.9403,5.2547,8.708,4.2272,2
321.89,14.995,5.6726,9.9107,9.5311,2.0404,0.20267,2.2334,10.158,4.9881,9.3219,3.8168,2
351.32,14.995,5.6726,9.9002,9.4227,2.1227,0.35138,2.3335,10.17,5.4453,9.3219,3.7034,2
343.81,14.883,6.0134,9.8367,9.1955,1.9102,0.36073,2.4132,10.127,5.8234,8.8691,4.3105,2
338.06,14.883,6.0134,9.7615,9.414,2.2374,0.38746,2.2046,10.006,4.8603,8.8691,3.2367,2
451.99,16.979,5.6505,9.8667,9.4776,2.3976,0.52316,2.8171,10.26,7.9363,11.329,4.5592,3
366.81,18.401,5.6505,10.121,9.4434,2.7784,0.73896,2.9768,10.548,8.8612,12.75,4.6228,3
448.9,15.386,5.256,9.8288,9.6193,1.7975,0.16102,2.8059,10.22,7.8729,10.13,5.1768,2
427.21,15.491,5.0087,9.6537,9.5184,2.0247,0.27003,2.7396,10.033,7.5052,10.483,4.6312,2
426.37,15.491,5.0087,9.8405,9.5508,1.9795,0.17954,2.5555,10.166,6.5304,10.483,4.4389,2
365.02,13.914,6.1929,9.8631,9.6977,1.7532,0.10412,2.2231,10.11,4.9423,7.7212,3.9259,2
338.05,13.834,6.2291,9.9142,9.8835,1.7879,0.040197,2.1753,10.149,4.7318,7.6046,3.7469,2
341.99,13.764,6.1045,9.8804,9.7277,1.7144,0.058144,2.1802,10.117,4.7532,7.6597,3.973,2
369.19,14.255,5.9368,9.8886,9.6291,1.957,0.095927,2.2422,10.139,5.0277,8.3184,3.7279,2
343.1,14.255,5.9368,9.9718,9.7343,2.1812,0.15,2.143,10.199,4.5924,8.3184,3.1665,2
313.78,14.11,6.4208,9.9127,9.6314,2.1308,0.36064,1.9645,10.105,3.8593,7.6896,3.3104,2
337.68,14.238,6.3262,9.6922,9.3581,2.0297,0.49338,2.2522,9.9494,5.0726,7.9122,3.8057,2
321.13,14.238,6.3262,9.5813,9.0425,2.1,0.47859,2.1822,9.8257,4.762,7.9122,3.4112,2
269.56,13.185,6.642,9.6,9.6018,1.9237,0.10175,1.7606,9.7595,3.0996,6.5427,2.7808,2
286.17,13.957,6.1943,9.569,9.4399,1.9955,0.17398,1.9854,9.772,3.9416,7.7627,3.3738,2
368.74,13.957,6.1943,9.6745,9.2681,1.8015,0.21004,2.2306,9.9273,4.9757,7.7627,3.9832,2
331.84,13.843,6.2676,9.6116,9.4158,1.9299,0.24536,2.1744,9.8536,4.728,7.5756,3.664,2
318.8,14.299,6.2676,9.6743,9.5116,2.2755,0.2612,1.9956,9.8772,3.9824,8.0315,2.9079,2
295.38,14.299,6.6248,9.8572,9.6817,2.1416,0.19264,1.854,10.029,3.4374,7.6743,2.8819,2
342.7,15.874,5.1663,9.9179,9.772,2.6491,0.30054,2.1857,10.155,4.7775,10.707,3.2235,2
461.74,15.965,5.1594,9.942,9.6366,2.2083,0.27091,2.9045,10.356,8.4358,10.806,4.2949,2
487.06,15.965,5.1594,9.7955,9.5924,2.0686,0.21913,2.8979,10.214,8.3976,10.806,4.5651,2
395.65,15.474,5.4328,10.06,9.738,2.2172,0.15041,2.4468,10.353,5.9869,10.041,3.6367,2
383.01,15.474,5.8485,10.143,9.7503,2.1238,0.15532,2.4027,10.422,5.7728,9.6254,3.6189,2
363.72,13.835,5.8485,9.7531,9.3746,1.7659,0.089913,2.1669,9.99,4.6956,7.9861,4.0331,2
379.07,15.314,5.9273,9.7516,9.5683,2.1487,0.31492,2.2711,10.012,5.1577,9.3864,4.0466,2
339.41,15.314,5.9273,9.6439,8.8688,2.5084,0.57261,2.3014,9.9136,5.2964,9.3864,3.2834,2
314.98,14.647,6.6056,9.6662,8.8653,2.2233,0.50924,2.147,9.9008,4.6097,8.0414,3.4471,2
427.29,14.871,5.1219,9.8346,9.4674,1.7897,0.1504,2.6706,10.189,7.132,9.7494,4.7214,2
409.05,15.225,5.0459,9.5942,9.2042,1.9783,0.2294,2.7643,9.9829,7.6413,10.179,4.6308,2
348.5,15.225,5.0459,9.5286,9.4273,2.2269,0.23491,2.4243,9.831,5.8774,10.179,3.7759,2
314.24,14.332,5.7709,9.7332,9.4664,2.0301,0.32307,2.1827,9.974,4.764,8.561,3.7917,2
257.29,14.332,7.2809,9.8643,9.3697,2.0643,0.50637,1.9146,10.048,3.6656,7.051,3.3623,2
171.86,14.066,7.2809,9.8368,9.6608,2.9171,0.66818,1.4703,9.9457,2.1619,6.7852,2.0603,2
70.978,12.804,7.8356,9.8364,9.6682,3.7421,0.75839,0.98082,9.885,0.962,4.9689,1.1092,1
49.323,11.429,7.8356,9.6229,9.6497,3.9676,-0.057367,0.62835,9.6433,0.39482,3.5936,0.61573,1
28.774,11.429,8.4698,9.5971,9.5929,7.9306,0.91807,0.41382,9.606,0.17125,2.9594,0.40376,1
12.372,10.098,9.0986,9.5986,9.5925,2.8405,0.076838,0.18384,9.6003,0.033797,0.99965,0.247,1
12.479,10.098,9.2085,9.6227,9.6182,3.0246,0.16713,0.16142,9.6241,0.026056,0.88969,0.2067,1
20.623,10.459,8.9802,9.6178,9.5981,3.367,0.41398,0.25864,9.6212,0.066892,1.4785,0.31675,1
35.212,10.886,8.7391,9.6816,9.6294,3.5261,0.48899,0.39002,9.6894,0.15211,2.1473,0.4856,1
25.918,10.886,8.7391,9.7297,9.7043,4.3,0.41762,0.35855,9.7363,0.12856,2.1473,0.37482,1
23.641,10.503,8.8424,9.7222,9.7393,3.7438,-0.2304,0.26988,9.7259,0.072834,1.6609,0.31889,1
24.114,10.483,8.8424,9.7289,9.7237,3.8149,0.0044946,0.26389,9.7325,0.069637,1.6403,0.36954,1
21.2,10.483,9.1541,9.699,9.6746,3.6278,0.5527,0.22918,9.7017,0.052522,1.3285,0.28311,1
16.058,10.195,9.1541,9.6602,9.6714,2.6289,-0.060567,0.21009,9.6624,0.044139,1.0406,0.30405,1
16.233,10.351,9.1769,9.699,9.6874,2.7209,0.39652,0.25306,9.7023,0.064037,1.1745,0.32089,1
15.441,10.351,9.2397,9.7165,9.6855,3.1013,0.56772,0.22535,9.7191,0.050785,1.1117,0.29692,1
15.435,10.237,9.248,9.6892,9.6724,2.8714,0.27495,0.19068,9.6911,0.036359,0.98914,0.26505,1
17.471,10.237,9.248,9.7062,9.6998,2.3618,0.2633,0.21236,9.7085,0.045095,0.98914,0.30445,1
15.031,10.131,9.1659,9.7083,9.7163,2.5061,0.0020518,0.19407,9.7102,0.037663,0.96493,0.26891,1
13.363,10.118,9.1659,9.7083,9.7063,3.0435,-0.15377,0.17026,9.7098,0.028989,0.95256,0.2071,1
13.147,10.118,9.2587,9.703,9.6972,2.6732,-0.019448,0.18227,9.7048,0.033223,0.85976,0.25203,1
17.764,10.117,9.1757,9.6936,9.7012,2.4404,-0.18824,0.20095,9.6957,0.040382,0.94096,0.29221,1
15.799,10.542,9.0533,9.7148,9.7399,3.9338,-0.074251,0.24639,9.7179,0.060709,1.489,0.29377,1
15.545,10.542,9.0533,9.7107,9.6974,3.9734,0.11927,0.24585,9.7138,0.06044,1.489,0.28208,1
15.226,10.206,9.2515,9.6919,9.6731,2.8041,0.14663,0.18556,9.6937,0.034434,0.95463,0.25579,1
16.873,10.228,9.0272,9.7015,9.7033,3.2186,-0.25384,0.20757,9.7037,0.043087,1.2004,0.27121,1
