21297, 21297, 1139, -61, 2, 1393764715311
21297, 21297, 1139, -61, 2, 1393764715357
21297, 21297, 1139, -61, 2, 1393764715470
21297, 21297, 1139, -61, 2, 1393764715577
21297, 21297, 1139, -61, 2, 1393764715687
21297, 21297, 1139, -61, 2, 1393764715802
21297, 21297, 1139, -61, 2, 1393764715908
21297, 21297, 1139, -61, 2, 1393764716020
21297, 21297, 1139, -61, 2, 1393764716135
21297, 21297, 1139, -61, 2, 1393764716250
21297, 21297, 1139, -61, 2, 1393764716365
21297, 21297, 1139, -61, 2, 1393764716480
21297, 21297, 1139, -61, 2, 1393764716597
21297, 21297, 1139, -61, 2, 1393764716710
21297, 21297, 1139, -61, 2, 1393764716825
21297, 21297, 1139, -61, 2, 1393764716940
21297, 21297, 1139, -61, 2, 1393764717055
21297, 21297, 1139, -61, 2, 1393764717165
21297, 21297, 1139, -61, 2, 1393764717285
21297, 21297, 1139, -61, 2, 1393764717403
21297, 21297, 1139, -61, 2, 1393764717515
21297, 21297, 1139, -61, 2, 1393764717630
21297, 21297, 1139, -61, 2, 1393764717751
21297, 21297, 1139, -61, 2, 1393764717867
21297, 21297, 1139, -61, 2, 1393764717980
21297, 21297, 1139, -61, 2, 1393764718097
21297, 21297, 1139, -61, 2, 1393764718210
21297, 21297, 1139, -61, 2, 1393764718335
21297, 21297, 1139, -61, 2, 1393764718447
21297, 21297, 1139, -61, 2, 1393764718558
21297, 21297, 1139, -61, 2, 1393764718669
21297, 21297, 1139, -61, 2, 1393764718779
21297, 21297, 1139, -61, 2, 1393764718888
21297, 21297, 1139, -61, 2, 1393764719009
21297, 21297, 1139, -61, 2, 1393764719125
21297, 21297, 1139, -61, 2, 1393764719248
21297, 21297, 1139, -61, 2, 1393764719360
21297, 21297, 1139, -61, 2, 1393764719469
21297, 21297, 1139, -61, 2, 1393764719585
21297, 21297, 1139, -61, 2, 1393764719700
21297, 21297, 1139, -61, 2, 1393764719815
21297, 21297, 1139, -61, 2, 1393764719930
21297, 21297, 1139, -61, 2, 1393764720042
21297, 21297, 1139, -61, 2, 1393764720178
21297, 21297, 1139, -61, 2, 1393764720295
21297, 21297, 1139, -61, 2, 1393764720410
21297, 21297, 1139, -61, 2, 1393764720525
21297, 21297, 1139, -61, 2, 1393764720640
21297, 21297, 1139, -61, 2, 1393764720755
21297, 21297, 1139, -61, 2, 1393764720870
21297, 21297, 1139, -61, 2, 1393764720987
21297, 21297, 1139, -61, 2, 1393764721100
21297, 21297, 1139, -61, 2, 1393764721215
21297, 21297, 1139, -61, 2, 1393764721349
21297, 21297, 1139, -61, 2, 1393764721458
21297, 21297, 1139, -61, 2, 1393764721569
21297, 21297, 1139, -61, 2, 1393764721678
21297, 21297, 1139, -61, 2, 1393764721790
21297, 21297, 1139, -61, 2, 1393764721899
21297, 21297, 1139, -61, 2, 1393764722015
21297, 21297, 1139, -61, 2, 1393764722130
21297, 21297, 1139, -61, 2, 1393764722245
21297, 21297, 1139, -61, 2, 1393764722360
21297, 21297, 1139, -61, 2, 1393764722475
21297, 21297, 1139, -61, 2, 1393764722609
21297, 21297, 1139, -61, 2, 1393764722725
21297, 21297, 1139, -61, 2, 1393764722834
21297, 21297, 1139, -61, 2, 1393764722943
21297, 21297, 1139, -61, 2, 1393764723053
21297, 21297, 1139, -61, 2, 1393764723165
21297, 21297, 1139, -61, 2, 1393764723280
21297, 21297, 1139, -61, 2, 1393764723395
21297, 21297, 1139, -61, 2, 1393764723510
21297, 21297, 1139, -61, 2, 1393764723627
21297, 21297, 1139, -61, 2, 1393764723748
21297, 21297, 1139, -61, 2, 1393764723860
21297, 21297, 1139, -61, 2, 1393764723989
21297, 21297, 1139, -61, 2, 1393764724100
21297, 21297, 1139, -61, 2, 1393764724213
21297, 21297, 1139, -61, 2, 1393764724325
21297, 21297, 1139, -61, 2, 1393764724430
21297, 21297, 1139, -61, 2, 1393764724539
21297, 21297, 1139, -61, 2, 1393764724647
21297, 21297, 1139, -61, 2, 1393764724751
21297, 21297, 1139, -61, 2, 1393764724858
21297, 21297, 1139, -61, 2, 1393764724965
21297, 21297, 1139, -61, 2, 1393764725077
21297, 21297, 1139, -61, 2, 1393764725190
21297, 21297, 1139, -61, 2, 1393764725307
21297, 21297, 1139, -61, 2, 1393764725429
21297, 21297, 1139, -61, 2, 1393764725545
21297, 21297, 1139, -61, 2, 1393764725655
21297, 21297, 1139, -61, 2, 1393764725770
21297, 21297, 1139, -61, 2, 1393764725885
21297, 21297, 1139, -61, 2, 1393764726005
21297, 21297, 1139, -61, 2, 1393764726120
21297, 21297, 1139, -61, 2, 1393764726235
21297, 21297, 1139, -61, 2, 1393764726348
21297, 21297, 1139, -61, 2, 1393764726460
21297, 21297, 1139, -61, 2, 1393764726575
21297, 21297, 1139, -61, 2, 1393764726690
21297, 21297, 1139, -61, 2, 1393764726805
21297, 21297, 1139, -61, 2, 1393764726920
21297, 21297, 1139, -61, 2, 1393764727032
21297, 21297, 1139, -61, 2, 1393764727145
21297, 21297, 1139, -61, 2, 1393764727260
21297, 21297, 1139, -61, 2, 1393764727375
21297, 21297, 1139, -61, 2, 1393764727490
21297, 21297, 1139, -61, 2, 1393764727605
21297, 21297, 1139, -61, 2, 1393764727728
21297, 21297, 1139, -61, 2, 1393764727840
21297, 21297, 1139, -61, 2, 1393764727955
21297, 21297, 1139, -61, 2, 1393764728070
21297, 21297, 1139, -61, 2, 1393764728185
21297, 21297, 1139, -61, 2, 1393764728300
21297, 21297, 1139, -61, 2, 1393764728414
21297, 21297, 1139, -61, 2, 1393764728525
21297, 21297, 1139, -61, 2, 1393764728637
21297, 21297, 1139, -61, 2, 1393764728750
21297, 21297, 1139, -61, 2, 1393764728857
21297, 21297, 1139, -61, 2, 1393764728973
21297, 21297, 1139, -61, 2, 1393764729085
21297, 21297, 1139, -61, 2, 1393764729200
21297, 21297, 1139, -61, 2, 1393764729322
21297, 21297, 1139, -61, 2, 1393764729438
