-0.306, 4.903, 6.895, 1393764713815
-0.459, 5.209, 8.121, 1393764713815
-0.459, 5.209, 7.968, 1393764713819
-0.153, 5.363, 7.508, 1393764713829
0.153, 5.363, 7.355, 1393764713839
0.459, 5.516, 7.355, 1393764713849
0.766, 5.669, 7.202, 1393764713859
1.072, 5.669, 7.202, 1393764713869
1.225, 5.669, 7.355, 1393764713879
1.225, 5.516, 7.661, 1393764713889
1.072, 5.516, 8.274, 1393764713899
0.919, 5.516, 8.581, 1393764713909
0.766, 5.516, 9.04, 1393764713919
0.919, 5.363, 9.653, 1393764713929
0.766, 5.209, 10.419, 1393764713939
0.766, 5.056, 10.266, 1393764713949
0.766, 4.903, 9.96, 1393764713959
0.919, 4.903, 9.653, 1393764713969
1.225, 4.75, 9.04, 1393764713984
1.225, 4.597, 8.887, 1393764713989
1.225, 4.443, 8.887, 1393764713999
1.072, 4.443, 8.887, 1393764714011
0.612, 4.137, 9.347, 1393764714019
0.306, 3.83, 9.5, 1393764714029
-0.153, 3.677, 9.653, 1393764714039
-0.919, 3.524, 10.113, 1393764714049
-0.919, 3.371, 10.573, 1393764714059
-0.919, 3.524, 11.186, 1393764714069
-0.919, 3.524, 11.645, 1393764714080
-0.766, 3.217, 12.105, 1393764714091
-0.919, 3.064, 11.952, 1393764714099
-0.919, 2.911, 11.645, 1393764714112
-0.919, 2.911, 10.879, 1393764714119
-0.919, 3.064, 9.04, 1393764714130
-0.919, 3.064, 8.121, 1393764714139
-0.766, 3.064, 7.355, 1393764714149
-0.459, 3.064, 6.895, 1393764714159
-0.153, 3.064, 7.048, 1393764714169
-0.153, 3.064, 7.355, 1393764714180
0.0, 2.911, 7.661, 1393764714189
0.0, 2.758, 8.581, 1393764714203
0.153, 2.758, 8.734, 1393764714209
0.306, 2.604, 8.581, 1393764714219
0.459, 2.604, 8.274, 1393764714231
0.459, 2.604, 7.814, 1393764714239
0.459, 2.758, 7.814, 1393764714250
0.459, 2.911, 7.814, 1393764714259
0.459, 3.064, 7.968, 1393764714269
0.612, 3.064, 8.427, 1393764714281
0.612, 3.217, 8.581, 1393764714289
0.459, 3.217, 8.581, 1393764714300
0.459, 3.524, 8.581, 1393764714309
0.766, 3.83, 8.581, 1393764714319
0.766, 3.677, 8.427, 1393764714331
0.766, 3.524, 8.274, 1393764714339
0.612, 3.371, 7.968, 1393764714349
0.306, 3.371, 7.508, 1393764714359
-0.153, 3.371, 7.355, 1393764714369
-0.612, 3.371, 7.355, 1393764714379
-1.072, 3.217, 7.355, 1393764714389
-1.838, 3.677, 7.355, 1393764714400
-1.992, 4.137, 7.355, 1393764714413
-1.838, 4.29, 7.508, 1393764714420
-0.919, 4.597, 7.508, 1393764714429
-0.306, 4.597, 7.355, 1393764714439
0.306, 4.597, 7.048, 1393764714450
0.612, 4.597, 6.742, 1393764714459
0.766, 4.597, 6.435, 1393764714469
0.612, 4.597, 6.589, 1393764714479
0.306, 4.597, 6.895, 1393764714489
-0.612, 4.597, 7.968, 1393764714500
-0.919, 4.75, 8.427, 1393764714509
-1.072, 4.903, 8.734, 1393764714522
-1.072, 5.056, 9.04, 1393764714529
-0.766, 5.056, 9.347, 1393764714539
0.0, 5.056, 9.807, 1393764714549
0.459, 4.903, 9.96, 1393764714559
0.612, 4.75, 10.113, 1393764714569
0.766, 4.597, 10.419, 1393764714579
0.919, 4.443, 10.726, 1393764714589
1.072, 4.443, 10.726, 1393764714599
1.225, 4.443, 10.726, 1393764714609
1.379, 4.443, 10.573, 1393764714619
1.379, 4.443, 10.726, 1393764714629
1.379, 4.443, 10.879, 1393764714639
1.379, 4.29, 11.032, 1393764714649
1.225, 3.677, 11.492, 1393764714659
0.766, 3.371, 11.645, 1393764714669
0.306, 3.217, 11.645, 1393764714679
0.0, 3.217, 11.492, 1393764714689
-0.459, 3.217, 10.879, 1393764714699
-0.459, 3.217, 10.266, 1393764714709
-0.459, 3.371, 9.5, 1393764714719
-0.306, 3.371, 8.734, 1393764714735
0.0, 3.371, 7.661, 1393764714739
0.153, 3.371, 7.202, 1393764714749
0.306, 3.371, 7.048, 1393764714759
0.612, 3.371, 6.895, 1393764714769
0.766, 3.064, 7.202, 1393764714779
