21297, 21297, 1139, -61, 2, 1392756416964
21297, 21297, 1139, -61, 2, 1392756417930
21297, 21297, 1139, -61, 2, 1392756418935
21297, 21297, 1139, -61, 2, 1392756419946
21297, 21297, 1139, -61, 2, 1392756420951
21297, 21297, 1139, -61, 2, 1392756421959
21297, 21297, 1139, -61, 2, 1392756422967
21297, 21297, 1139, -61, 2, 1392756423341
21297, 21297, 1139, -61, 2, 1392756423975
21297, 21297, 1139, -63, 2, 1392756424963
21297, 21297, 1139, -63, 2, 1392756424981
21297, 21297, 1139, -63, 2, 1392756425394
21297, 21297, 1139, -63, 2, 1392756425985
21297, 21297, 1139, -63, 2, 1392756426993
21297, 21297, 1139, -63, 2, 1392756427328
21297, 21297, 1139, -63, 2, 1392756428001
21297, 21297, 1139, -63, 2, 1392756429008
21297, 21297, 1139, -63, 2, 1392756430015
21297, 21297, 1139, -61, 2, 1392756430150
21297, 21297, 1139, -61, 2, 1392756431021
21297, 21297, 1139, -61, 2, 1392756432028
21297, 21297, 1139, -61, 2, 1392756433036
21297, 21297, 1139, -61, 2, 1392756434045
21297, 21297, 1139, -61, 2, 1392756435051
21297, 21297, 1139, -63, 2, 1392756435800
21297, 21297, 1139, -63, 2, 1392756436059
21297, 21297, 1139, -63, 2, 1392756437068
21297, 21297, 1139, -63, 2, 1392756438075
21297, 21297, 1139, -63, 2, 1392756439083
21297, 21297, 1139, -63, 2, 1392756440087
21297, 21297, 1139, -63, 2, 1392756440616
21297, 21297, 1139, -63, 2, 1392756441091
21297, 21297, 1139, -63, 2, 1392756442096
21297, 21297, 1139, -65, 2, 1392756442660
21297, 21297, 1139, -65, 2, 1392756443103
21297, 21297, 1139, -65, 2, 1392756443636
21297, 21297, 1139, -65, 2, 1392756444111
21297, 21297, 1139, -65, 2, 1392756445258
21297, 21297, 1139, -65, 2, 1392756446312
21297, 21297, 1139, -65, 2, 1392756446639
21297, 21297, 1139, -65, 2, 1392756447316
21297, 21297, 1139, -63, 2, 1392756447757
21297, 21297, 1139, -63, 2, 1392756448323
21297, 21297, 1139, -63, 2, 1392756449330
21297, 21297, 1139, -63, 2, 1392756449918
21297, 21297, 1139, -63, 2, 1392756450337
21297, 21297, 1139, -61, 2, 1392756451329
21297, 21297, 1139, -61, 2, 1392756451342
21297, 21297, 1139, -61, 2, 1392756452348
21297, 21297, 1139, -61, 2, 1392756452743
21297, 21297, 1139, -61, 2, 1392756453355
21297, 21297, 1139, -59, 2, 1392756454155
21297, 21297, 1139, -59, 2, 1392756454363
21297, 21297, 1139, -59, 2, 1392756455370
21297, 21297, 1139, -59, 2, 1392756455561
21297, 21297, 1139, -59, 2, 1392756456376
21297, 21297, 1139, -57, 2, 1392756456980
21297, 21297, 1139, -57, 2, 1392756457385
21297, 21297, 1139, -55, 2, 1392756457987
21297, 21297, 1139, -55, 2, 1392756458394
21297, 21297, 1139, -55, 2, 1392756459398
21297, 21297, 1139, -55, 2, 1392756460406
21297, 21297, 1139, -55, 2, 1392756461413
21297, 21297, 1139, -55, 2, 1392756462417
21297, 21297, 1139, -57, 2, 1392756463032
21297, 21297, 1139, -57, 2, 1392756463425
21297, 21297, 1139, -59, 2, 1392756464006
21297, 21297, 1139, -59, 2, 1392756464432
21297, 21297, 1139, -61, 2, 1392756465023
21297, 21297, 1139, -61, 2, 1392756465437
21297, 21297, 1139, -63, 2, 1392756466002
21297, 21297, 1139, -63, 2, 1392756466444
21297, 21297, 1139, -63, 2, 1392756466992
21297, 21297, 1139, -63, 2, 1392756467451
21297, 21297, 1139, -65, 2, 1392756468015
21297, 21297, 1139, -65, 2, 1392756468458
21297, 21297, 1139, -65, 2, 1392756468991
21297, 21297, 1139, -65, 2, 1392756469463
21297, 21297, 1139, -67, 2, 1392756470030
21297, 21297, 1139, -67, 2, 1392756470505
21297, 21297, 1139, -67, 2, 1392756471511
21297, 21297, 1139, -67, 2, 1392756472128
21297, 21297, 1139, -67, 2, 1392756472515
21297, 21297, 1139, -69, 2, 1392756473019
21297, 21297, 1139, -69, 2, 1392756473521
21297, 21297, 1139, -69, 2, 1392756474048
21297, 21297, 1139, -69, 2, 1392756474524
21297, 21297, 1139, -71, 2, 1392756475026
21297, 21297, 1139, -71, 2, 1392756475531
21297, 21297, 1139, -71, 2, 1392756476036
21297, 21297, 1139, -71, 2, 1392756476539
21297, 21297, 1139, -71, 2, 1392756477543
21297, 21297, 1139, -73, 2, 1392756478035
21297, 21297, 1139, -73, 2, 1392756478550
21297, 21297, 1139, -73, 2, 1392756479558
21297, 21297, 1139, -73, 2, 1392756480026
21297, 21297, 1139, -73, 2, 1392756480567
21297, 21297, 1139, -73, 2, 1392756481572
21297, 21297, 1139, -75, 2, 1392756482123
21297, 21297, 1139, -75, 2, 1392756482580
21297, 21297, 1139, -75, 2, 1392756483587
21297, 21297, 1139, -75, 2, 1392756484595
21297, 21297, 1139, -75, 2, 1392756485599
21297, 21297, 1139, -75, 2, 1392756486606
21297, 21297, 1139, -75, 2, 1392756486643
21297, 21297, 1139, -75, 2, 1392756487612
21297, 21297, 1139, -75, 2, 1392756488620
21297, 21297, 1139, -77, 2, 1392756489467
21297, 21297, 1139, -77, 2, 1392756489627
21297, 21297, 1139, -77, 2, 1392756490632
21297, 21297, 1139, -77, 2, 1392756491491
21297, 21297, 1139, -77, 2, 1392756491636
21297, 21297, 1139, -77, 2, 1392756492641
21297, 21297, 1139, -77, 2, 1392756493649
21297, 21297, 1139, -77, 2, 1392756494653
21297, 21297, 1139, -79, 2, 1392756495480
21297, 21297, 1139, -79, 2, 1392756495661
21297, 21297, 1139, -79, 2, 1392756496671
21297, 21297, 1139, -79, 2, 1392756497489
21297, 21297, 1139, -79, 2, 1392756497678
21297, 21297, 1139, -79, 2, 1392756498685
21297, 21297, 1139, -81, 2, 1392756499504
21297, 21297, 1139, -81, 2, 1392756499694
21297, 21297, 1139, -81, 2, 1392756500699
21297, 21297, 1139, -81, 2, 1392756501482
21297, 21297, 1139, -81, 2, 1392756501702
21297, 21297, 1139, -81, 2, 1392756502708
21297, 21297, 1139, -83, 2, 1392756503545
21297, 21297, 1139, -83, 2, 1392756503716
21297, 21297, 1139, -83, 2, 1392756504503
21297, 21297, 1139, -83, 2, 1392756504724
21297, 21297, 1139, -83, 2, 1392756505729
21297, 21297, 1139, -83, 2, 1392756506736
21297, 21297, 1139, -83, 2, 1392756507739
21297, 21297, 1139, -83, 2, 1392756508746
21297, 21297, 1139, -83, 2, 1392756509237
21297, 21297, 1139, -83, 2, 1392756509753
21297, 21297, 1139, -83, 2, 1392756510762
21297, 21297, 1139, -83, 2, 1392756511769
21297, 21297, 1139, -81, 2, 1392756512061
21297, 21297, 1139, -81, 2, 1392756512775
21297, 21297, 1139, -81, 2, 1392756513784
21297, 21297, 1139, -81, 2, 1392756514793
21297, 21297, 1139, -81, 2, 1392756515798
21297, 21297, 1139, -81, 2, 1392756516805
21297, 21297, 1139, -81, 2, 1392756517813
21297, 21297, 1139, -81, 2, 1392756518820
21297, 21297, 1139, -83, 2, 1392756519743
21297, 21297, 1139, -83, 2, 1392756519826
21297, 21297, 1139, -83, 2, 1392756520832
21297, 21297, 1139, -83, 2, 1392756521717
21297, 21297, 1139, -83, 2, 1392756521838
21297, 21297, 1139, -83, 2, 1392756522847
21297, 21297, 1139, -83, 2, 1392756523854
21297, 21297, 1139, -83, 2, 1392756524875
21297, 21297, 1139, -83, 2, 1392756525930
21297, 21297, 1139, -83, 2, 1392756526937
21297, 21297, 1139, -85, 2, 1392756527750
21297, 21297, 1139, -85, 2, 1392756527945
21297, 21297, 1139, -85, 2, 1392756528952
21297, 21297, 1139, -85, 2, 1392756529968
21297, 21297, 1139, -83, 2, 1392756530841
21297, 21297, 1139, -83, 2, 1392756530975
21297, 21297, 1139, -83, 2, 1392756531787
21297, 21297, 1139, -83, 2, 1392756531983
21297, 21297, 1139, -83, 2, 1392756532988
21297, 21297, 1139, -81, 2, 1392756533235
